
D#	001	001	14863.673	IMU	-0.01	0.98	0.17	0.00	-0.007	0.011	-1.032	0.488	0.081	0.955	20.58	149.71	-754.96	1010.45	32.4	324.68
D#	001	001	14863.695	IMU	-0.01	0.98	0.17	0.00	-0.008	0.010	-1.032	0.542	0.063	0.920	14.92	148.67	-747.45	1010.45	32.4	324.69
D#	001	001	14863.714	IMU	-0.01	0.98	0.17	0.00	-0.009	0.009	-1.030	0.495	0.061	0.970	25.10	146.15	-750.33	1010.45	32.4	324.69
D#	001	001	14863.735	IMU	-0.01	0.98	0.17	0.00	-0.006	0.009	-1.032	0.650	0.061	0.922	22.05	141.95	-754.55	1010.45	32.4	324.69
D#	001	001	14863.757	IMU	-0.01	0.98	0.17	0.00	-0.007	0.010	-1.032	0.508	0.115	0.916	32.28	141.23	-753.31	1010.44	32.4	324.72
D#	001	001	14863.777	IMU	-0.01	0.98	0.17	0.00	-0.009	0.012	-1.034	0.491	0.067	0.916	24.02	149.30	-752.79	1010.44	32.4	324.72
D#	001	001	14863.799	IMU	-0.01	0.98	0.17	0.00	-0.006	0.013	-1.032	0.489	0.116	0.862	21.60	143.27	-743.52	1010.44	32.4	324.72
D#	001	001	14863.820	IMU	-0.01	0.98	0.17	0.00	-0.008	0.010	-1.032	0.488	0.121	0.909	17.44	139.69	-744.66	1010.44	32.4	324.78

D#	001	001	14863.851	IMU	-0.01	0.98	0.17	0.00	-0.006	0.011	-1.034	0.488	0.122	0.915	18.83	141.33	-740.10	1010.44	32.4	324.78
D#	001	001	14863.870	IMU	-0.01	0.98	0.17	0.00	-0.007	0.011	-1.032	0.488	0.015	0.862	26.74	153.52	-751.27	1010.44	32.4	324.78
D#	001	001	14863.892	IMU	-0.01	0.98	0.17	0.00	-0.007	0.011	-1.032	0.435	0.109	0.855	17.51	156.55	-745.90	1010.43	32.4	324.81
D#	001	001	14863.912	IMU	-0.01	0.98	0.17	0.00	-0.008	0.011	-1.031	0.482	0.067	0.855	18.86	152.59	-746.66	1010.43	32.4	324.81
D#	001	001	14863.932	IMU	-0.01	0.98	0.17	0.00	-0.007	0.012	-1.032	0.488	0.115	0.801	16.29	147.79	-735.92	1010.43	32.4	324.81
D#	001	001	14863.953	IMU	-0.01	0.98	0.17	0.00	-0.007	0.009	-1.031	0.542	0.175	0.902	16.26	140.55	-738.45	1010.44	32.4	324.71
D#	001	001	14863.972	IMU	-0.01	0.98	0.17	0.00	-0.007	0.011	-1.029	0.548	0.236	0.860	21.48	149.01	-742.52	1010.44	32.4	324.71
D#	001	001	14863.995	IMU	-0.01	0.98	0.17	0.00	-0.007	0.011	-1.032	0.442	0.189	0.855	17.39	150.47	-742.23	1010.44	32.4	324.71
D#	001	001	14864.016	IMU	-0.01	0.98	0.17	0.00	-0.007	0.012	-1.033	0.483	0.076	0.801	26.14	144.81	-744.11	1010.43	32.4	324.84
D#	001	001	14864.036	IMU	-0.01	0.98	0.17	0.00	-0.009	0.009	-1.033	0.488	0.063	0.848	20.39	147.66	-741.89	1010.43	32.4	324.84

D#	001	001	14864.073	IMU	-0.01	0.98	0.17	0.00	-0.008	0.011	-1.034	0.488	0.169	0.800	11.70	142.58	-736.93	1010.43	32.4	325.01
D#	001	001	14864.094	IMU	-0.01	0.98	0.17	0.00	-0.008	0.011	-1.031	0.488	0.128	0.848	21.66	137.31	-741.89	1010.41	32.4	325.01
D#	001	001	14864.113	IMU	-0.01	0.98	0.17	0.00	-0.008	0.010	-1.028	0.488	0.069	0.854	27.93	149.74	-745.98	1010.41	32.4	325.01
D#	001	001	14864.133	IMU	-0.01	0.98	0.17	0.00	-0.008	0.010	-1.032	0.488	0.169	0.801	24.29	142.41	-741.67	1010.41	32.4	325.01
D#	001	001	14864.154	IMU	-0.01	0.98	0.17	0.00	-0.006	0.012	-1.031	0.488	0.128	0.848	18.57	147.70	-743.88	1010.42	32.4	324.93
D#	001	001	14864.174	IMU	-0.01	0.98	0.17	0.00	-0.007	0.011	-1.034	0.542	0.123	0.854	24.54	145.74	-748.83	1010.42	32.4	324.93
D#	001	001	14864.197	IMU	-0.01	0.98	0.17	0.00	-0.008	0.011	-1.034	0.548	0.068	0.854	29.14	142.82	-744.87	1010.42	32.4	324.93
D#	001	001	14864.218	IMU	-0.01	0.98	0.17	0.00	-0.007	0.012	-1.036	0.495	0.062	0.801	28.98	149.97	-741.20	1010.45	32.4	324.70
D#	001	001	14864.240	IMU	-0.01	0.98	0.17	0.00	-0.008	0.011	-1.032	0.489	0.115	0.902	28.91	142.50	-743.68	1010.45	32.4	324.70
D#	001	001	14864.261	IMU	-0.01	0.98	0.17	0.00	-0.007	0.010	-1.034	0.435	0.229	0.914	22.61	143.56	-740.70	1010.45	32.4	324.70

D#	001	001	14864.304	IMU	-0.01	0.98	0.17	0.00	-0.008	0.011	-1.032	0.536	0.135	0.862	22.05	150.27	-751.52	1010.43	32.4	324.85
D#	001	001	14864.323	IMU	-0.01	0.98	0.17	0.00	-0.007	0.011	-1.029	0.494	0.070	0.855	18.68	152.05	-751.03	1010.43	32.4	324.85
D#	001	001	14864.345	IMU	-0.01	0.98	0.17	0.00	-0.008	0.010	-1.034	0.489	0.170	0.855	15.17	144.43	-742.78	1010.45	32.4	324.70
D#	001	001	14864.365	IMU	-0.01	0.98	0.17	0.00	-0.009	0.011	-1.032	0.488	0.128	0.908	22.07	147.50	-745.35	1010.45	32.4	324.70
D#	001	001	14864.386	IMU	-0.01	0.98	0.17	0.00	-0.007	0.011	-1.032	0.596	0.176	0.807	18.68	144.61	-740.40	1010.45	32.4	324.70
D#	001	001	14864.407	IMU	-0.01	0.98	0.17	0.00	-0.009	0.011	-1.031	0.447	0.129	0.795	21.45	145.48	-740.33	1010.44	32.4	324.78
D#	001	001	14864.426	IMU	-0.01	0.98	0.17	0.00	-0.009	0.010	-1.032	0.483	0.177	0.847	23.66	146.90	-749.35	1010.44	32.4	324.78
D#	001	001	14864.448	IMU	-0.01	0.98	0.17	0.00	-0.008	0.012	-1.030	0.541	0.129	0.907	17.26	142.26	-750.12	1010.44	32.4	324.78
D#	001	001	14864.467	IMU	-0.01	0.98	0.17	0.00	-0.007	0.012	-1.031	0.441	0.015	0.861	23.99	143.45	-743.41	1010.44	32.4	324.82
D#	001	001	14864.487	IMU	-0.01	0.98	0.17	0.00	-0.009	0.009	-1.030	0.429	0.109	0.963	18.45	141.86	-744.61	1010.43	32.4	324.82

D#	001	001	14864.525	IMU	-0.01	0.98	0.17	0.00	-0.008	0.010	-1.032	0.589	0.121	0.867	11.93	145.38	-749.13	1010.43	32.4	324.82
D#	001	001	14864.545	IMU	-0.01	0.98	0.17	0.00	-0.008	0.012	-1.030	0.554	0.014	0.856	15.47	146.85	-749.02	1010.45	32.4	324.68
D#	001	001	14864.564	IMU	-0.01	0.98	0.17	0.00	-0.008	0.010	-1.029	0.442	0.163	0.855	16.96	145.38	-748.98	1010.45	32.4	324.68
D#	001	001	14864.585	IMU	-0.01	0.98	0.17	0.00	-0.008	0.010	-1.031	0.483	0.181	0.855	20.73	139.53	-735.89	1010.45	32.4	324.68
D#	001	001	14864.599	IMU	-0.01	0.98	0.17	0.00	-0.007	0.011	-1.033	0.434	0.075	0.908	28.58	134.98	-736.42	1010.44	32.4	324.72
D#	001	001	14864.621	IMU	-0.01	0.98	0.17	0.00	-0.007	0.011	-1.033	0.482	0.116	0.861	21.42	139.35	-736.65	1010.44	32.4	324.72
D#	001	001	14864.640	IMU	-0.01	0.98	0.17	0.00	-0.007	0.011	-1.030	0.487	0.121	0.855	19.46	144.32	-743.78	1010.44	32.4	324.72
D#	001	001	14864.660	IMU	-0.01	0.98	0.17	0.00	-0.008	0.011	-1.031	0.542	0.122	0.855	20.73	140.13	-744.76	1010.44	32.4	324.72
D#	001	001	14864.683	IMU	-0.01	0.98	0.17	0.00	-0.007	0.009	-1.030	0.548	0.068	0.801	16.03	143.61	-744.17	1010.44	32.4	324.75
D#	001	001	14864.705	IMU	-0.01	0.98	0.17	0.00	-0.007	0.011	-1.034	0.442	0.169	0.848	15.10	150.30	-748.95	1010.44	32.4	324.75

